,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
2682,-19.8509073333333,-43.9846930555556,849.505,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9521.TIF,0.0586541781272951,0.1515553081998432,0.1616684232637075,0.0683214087501573,0.1429667190200876,0000SET_000_DJI_9521.T,-0.6797138705334967,5.712098507216854,-0.0889669851269956,-0.4058745280005371,-0.0613905017767043,0.884320612114127,0.4226020602595595,0.3448905250282559,2.4123832972609307,0.4419454692352505,2.5838791547113327,0.937445328780326,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,50.263
2704,-19.8508396388889,-43.9845627777778,849.243,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9531.TIF,0.0590015534993934,0.1595517394622001,0.1631508092184699,0.0754006274158322,0.1496610676409712,0000SET_000_DJI_9531.T,-0.6527616437785738,5.883191578624095,-0.0617228932801723,-0.3678459582582946,-0.0431241349047631,0.9173173480283814,0.4621529477973088,0.5516831963739278,3.686217164355568,0.4600717042523649,2.704195567729254,0.9779402273668752,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,37.379
2707,-19.8508396388889,-43.9845627777778,849.243,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9531.TIF,0.0590015534993934,0.1595517394622001,0.1631508092184699,0.0754006274158322,0.1496610676409712,0000SET_000_DJI_9531.T,-0.6527616437785738,5.883191578624095,-0.0617228932801723,-0.3678459582582946,-0.0431241349047631,0.9173173480283814,0.4621529477973088,0.5516831963739278,3.686217164355568,0.4600717042523649,2.704195567729254,0.9779402273668752,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,82.496
2710,-19.8508396388889,-43.9845627777778,849.243,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9531.TIF,0.0590015534993934,0.1595517394622001,0.1631508092184699,0.0754006274158322,0.1496610676409712,0000SET_000_DJI_9531.T,-0.6527616437785738,5.883191578624095,-0.0617228932801723,-0.3678459582582946,-0.0431241349047631,0.9173173480283814,0.4621529477973088,0.5516831963739278,3.686217164355568,0.4600717042523649,2.704195567729254,0.9779402273668752,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,85.659
2711,-19.8508396388889,-43.9845627777778,849.243,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9531.TIF,0.0590015534993934,0.1595517394622001,0.1631508092184699,0.0754006274158322,0.1496610676409712,0000SET_000_DJI_9531.T,-0.6527616437785738,5.883191578624095,-0.0617228932801723,-0.3678459582582946,-0.0431241349047631,0.9173173480283814,0.4621529477973088,0.5516831963739278,3.686217164355568,0.4600717042523649,2.704195567729254,0.9779402273668752,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,34.299
2712,-19.8508396388889,-43.9845627777778,849.243,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9531.TIF,0.0590015534993934,0.1595517394622001,0.1631508092184699,0.0754006274158322,0.1496610676409712,0000SET_000_DJI_9531.T,-0.6527616437785738,5.883191578624095,-0.0617228932801723,-0.3678459582582946,-0.0431241349047631,0.9173173480283814,0.4621529477973088,0.5516831963739278,3.686217164355568,0.4600717042523649,2.704195567729254,0.9779402273668752,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,65.518
2734,-19.8507826388889,-43.984452,849.25,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9541.TIF,0.0583440043966207,0.1578815121153586,0.1613918149517493,0.0705738405185373,0.1478809117102419,0000SET_000_DJI_9541.T,-0.6526908006799118,5.887569287795374,-0.0624852397601227,-0.3915147449267344,-0.04368604819226,0.9162850777435848,0.437282649926432,0.439230785482395,2.9701655230732182,0.4603411721447933,2.706045184044706,0.978249808780946,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,47.967
2737,-19.8507826388889,-43.984452,849.25,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9541.TIF,0.0583440043966207,0.1578815121153586,0.1613918149517493,0.0705738405185373,0.1478809117102419,0000SET_000_DJI_9541.T,-0.6526908006799118,5.887569287795374,-0.0624852397601227,-0.3915147449267344,-0.04368604819226,0.9162850777435848,0.437282649926432,0.439230785482395,2.9701655230732182,0.4603411721447933,2.706045184044706,0.978249808780946,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,95.694
2740,-19.8507826388889,-43.984452,849.25,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9541.TIF,0.0583440043966207,0.1578815121153586,0.1613918149517493,0.0705738405185373,0.1478809117102419,0000SET_000_DJI_9541.T,-0.6526908006799118,5.887569287795374,-0.0624852397601227,-0.3915147449267344,-0.04368604819226,0.9162850777435848,0.437282649926432,0.439230785482395,2.9701655230732182,0.4603411721447933,2.706045184044706,0.978249808780946,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,75.465
2741,-19.8507826388889,-43.984452,849.25,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9541.TIF,0.0583440043966207,0.1578815121153586,0.1613918149517493,0.0705738405185373,0.1478809117102419,0000SET_000_DJI_9541.T,-0.6526908006799118,5.887569287795374,-0.0624852397601227,-0.3915147449267344,-0.04368604819226,0.9162850777435848,0.437282649926432,0.439230785482395,2.9701655230732182,0.4603411721447933,2.706045184044706,0.978249808780946,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,47.486
2742,-19.8507826388889,-43.984452,849.25,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9541.TIF,0.0583440043966207,0.1578815121153586,0.1613918149517493,0.0705738405185373,0.1478809117102419,0000SET_000_DJI_9541.T,-0.6526908006799118,5.887569287795374,-0.0624852397601227,-0.3915147449267344,-0.04368604819226,0.9162850777435848,0.437282649926432,0.439230785482395,2.9701655230732182,0.4603411721447933,2.706045184044706,0.978249808780946,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,78.548
2764,-19.8507271111111,-43.9843512222222,849.106,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9551.TIF,0.0613379916749233,0.1572841144570044,0.1667242873243025,0.0735336245725782,0.146778939669415,0000SET_000_DJI_9551.T,-0.6700377594597315,5.67607056554822,-0.0912320716682304,-0.3878776020983732,-0.0636208687424043,0.8803692732775582,0.4410492661428795,0.3968739224322933,2.703888741301432,0.4388674342208667,2.564220153971989,0.9433785381914056,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,58.556
2770,-19.8507271111111,-43.9843512222222,849.106,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9551.TIF,0.0613379916749233,0.1572841144570044,0.1667242873243025,0.0735336245725782,0.146778939669415,0000SET_000_DJI_9551.T,-0.6700377594597315,5.67607056554822,-0.0912320716682304,-0.3878776020983732,-0.0636208687424043,0.8803692732775582,0.4410492661428795,0.3968739224322933,2.703888741301432,0.4388674342208667,2.564220153971989,0.9433785381914056,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,66.711
2771,-19.8507271111111,-43.9843512222222,849.106,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9551.TIF,0.0613379916749233,0.1572841144570044,0.1667242873243025,0.0735336245725782,0.146778939669415,0000SET_000_DJI_9551.T,-0.6700377594597315,5.67607056554822,-0.0912320716682304,-0.3878776020983732,-0.0636208687424043,0.8803692732775582,0.4410492661428795,0.3968739224322933,2.703888741301432,0.4388674342208667,2.564220153971989,0.9433785381914056,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,59.674
2772,-19.8507271111111,-43.9843512222222,849.106,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9551.TIF,0.0613379916749233,0.1572841144570044,0.1667242873243025,0.0735336245725782,0.146778939669415,0000SET_000_DJI_9551.T,-0.6700377594597315,5.67607056554822,-0.0912320716682304,-0.3878776020983732,-0.0636208687424043,0.8803692732775582,0.4410492661428795,0.3968739224322933,2.703888741301432,0.4388674342208667,2.564220153971989,0.9433785381914056,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,90.688
2794,-19.8506698888889,-43.9842553333333,848.907,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9561.TIF,0.0609886513532498,0.1637402681816028,0.1656757696572285,0.0764704431310608,0.152756416165262,0000SET_000_DJI_9561.T,-0.6393486432297227,5.850634748936228,-0.0574886112508669,-0.3683944733183201,-0.0405717577153722,0.9220202596994376,0.4615668500546143,0.5070818267437001,3.319545191444563,0.4572247178557611,2.684766174500395,0.9883175344250392,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,69.199
2800,-19.8506698888889,-43.9842553333333,848.907,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9561.TIF,0.0609886513532498,0.1637402681816028,0.1656757696572285,0.0764704431310608,0.152756416165262,0000SET_000_DJI_9561.T,-0.6393486432297227,5.850634748936228,-0.0574886112508669,-0.3683944733183201,-0.0405717577153722,0.9220202596994376,0.4615668500546143,0.5070818267437001,3.319545191444563,0.4572247178557611,2.684766174500395,0.9883175344250392,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,59.037
2801,-19.8506698888889,-43.9842553333333,848.907,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9561.TIF,0.0609886513532498,0.1637402681816028,0.1656757696572285,0.0764704431310608,0.152756416165262,0000SET_000_DJI_9561.T,-0.6393486432297227,5.850634748936228,-0.0574886112508669,-0.3683944733183201,-0.0405717577153722,0.9220202596994376,0.4615668500546143,0.5070818267437001,3.319545191444563,0.4572247178557611,2.684766174500395,0.9883175344250392,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,71.505
2824,-19.8506196666667,-43.9841358888889,849.009,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9571.TIF,0.0611176512341179,0.1646557959707585,0.1728646845920007,0.0769605894697072,0.147784410793661,0000SET_000_DJI_9571.T,-0.678670512016037,5.863386279805636,-0.1110860205610484,-0.3838846789320634,-0.0782171980500188,0.854913837042339,0.4452071263216741,0.4977706803088887,3.3682218417738543,0.4585930986059919,2.694079249544887,0.9525126335629686,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,82.453
2830,-19.8506196666667,-43.9841358888889,849.009,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9571.TIF,0.0611176512341179,0.1646557959707585,0.1728646845920007,0.0769605894697072,0.147784410793661,0000SET_000_DJI_9571.T,-0.678670512016037,5.863386279805636,-0.1110860205610484,-0.3838846789320634,-0.0782171980500188,0.854913837042339,0.4452071263216741,0.4977706803088887,3.3682218417738543,0.4585930986059919,2.694079249544887,0.9525126335629686,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,54.057
2831,-19.8506196666667,-43.9841358888889,849.009,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9571.TIF,0.0611176512341179,0.1646557959707585,0.1728646845920007,0.0769605894697072,0.147784410793661,0000SET_000_DJI_9571.T,-0.678670512016037,5.863386279805636,-0.1110860205610484,-0.3838846789320634,-0.0782171980500188,0.854913837042339,0.4452071263216741,0.4977706803088887,3.3682218417738543,0.4585930986059919,2.694079249544887,0.9525126335629686,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,85.165
2854,-19.8506530555556,-43.9839978333333,848.515,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9581.TIF,0.0606753112120993,0.1651495343025125,0.1728672275816757,0.0765267997206625,0.1476059486939598,0000SET_000_DJI_9581.T,-0.679335348073516,5.9033235693361386,-0.1118622657757177,-0.3862980557438152,-0.0788249399880785,0.853868895561592,0.442691195961394,0.5039046269248315,3.41385039955,0.4626338738429616,2.7218572266602554,0.9553547923043032,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,96.14
2860,-19.8506530555556,-43.9839978333333,848.515,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9581.TIF,0.0606753112120993,0.1651495343025125,0.1728672275816757,0.0765267997206625,0.1476059486939598,0000SET_000_DJI_9581.T,-0.679335348073516,5.9033235693361386,-0.1118622657757177,-0.3862980557438152,-0.0788249399880785,0.853868895561592,0.442691195961394,0.5039046269248315,3.41385039955,0.4626338738429616,2.7218572266602554,0.9553547923043032,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,61.6
2861,-19.8506530555556,-43.9839978333333,848.515,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9581.TIF,0.0606753112120993,0.1651495343025125,0.1728672275816757,0.0765267997206625,0.1476059486939598,0000SET_000_DJI_9581.T,-0.679335348073516,5.9033235693361386,-0.1118622657757177,-0.3862980557438152,-0.0788249399880785,0.853868895561592,0.442691195961394,0.5039046269248315,3.41385039955,0.4626338738429616,2.7218572266602554,0.9553547923043032,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,96.814
2890,-19.8507081111111,-43.9838597222222,848.459,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9591.TIF,0.0611087618629837,0.1665972949409256,0.1675234478745268,0.0769135021137958,0.1481533261493471,0000SET_000_DJI_9591.T,-0.6387539848667838,5.908269611076104,-0.0850663438516281,-0.3706884158269021,-0.0613606173120446,0.8843736684569212,0.459120816158244,0.4981873523065829,3.3626470984821584,0.4632662589593921,2.726242356447431,0.994471502674092,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,73.556
2920,-19.850771,-43.98372475,848.275,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9601.TIF,0.0611037187219178,0.1601708222161809,0.1672506676617823,0.073087906959819,0.1479463013618716,0000SET_000_DJI_9601.T,-0.6627108949756095,5.759894843102425,-0.0872416963021112,-0.3917921242988851,-0.0612454058797183,0.8845782407341514,0.4369962044493529,0.3970082826427994,2.683462033104368,0.4477112598415784,2.621294179248176,0.957669254511328,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,87.212
