Latitude,Longitude,Altitude,DateTime,Image Index
-18.4846206,-45.3947912,668.689,2021:10:28 12:06:30, _Campo2021-10-TM_0000SET_003_IMG_0799
-18.4846186,-45.3945875,668.521,2021:10:28 12:06:32, _Campo2021-10-TM_0000SET_004_IMG_0800
-18.4846164,-45.3943644,668.571,2021:10:28 12:06:34, _Campo2021-10-TM_0000SET_004_IMG_0801
-18.4846159,-45.3941832,668.628,2021:10:28 12:06:36, _Campo2021-10-TM_0000SET_004_IMG_0802
-18.4846171,-45.3939425,668.556,2021:10:28 12:06:39, _Campo2021-10-TM_0000SET_004_IMG_0803
-18.4846163,-45.3937617,668.542,2021:10:28 12:06:41, _Campo2021-10-TM_0000SET_004_IMG_0804
-18.484614,-45.3935171,668.473,2021:10:28 12:06:43, _Campo2021-10-TM_0000SET_004_IMG_0805
-18.4846134,-45.3933142,668.161,2021:10:28 12:06:45, _Campo2021-10-TM_0000SET_004_IMG_0806
-18.4846138,-45.3930947,668.182,2021:10:28 12:06:47, _Campo2021-10-TM_0000SET_004_IMG_0807
-18.4846154,-45.3928352,668.604,2021:10:28 12:06:50, _Campo2021-10-TM_0000SET_004_IMG_0808
-18.4846161,-45.39264,669.038,2021:10:28 12:06:52, _Campo2021-10-TM_0000SET_004_IMG_0809
-18.4846156,-45.3925059,669.519,2021:10:28 12:06:54, _Campo2021-10-TM_0000SET_004_IMG_0810
-18.484758,-45.3924824,674.443,2021:10:28 12:07:02, _Campo2021-10-TM_0000SET_004_IMG_0811
-18.4848924,-45.3925655,674.37,2021:10:28 12:07:04, _Campo2021-10-TM_0000SET_004_IMG_0812
-18.4850165,-45.3926441,673.987,2021:10:28 12:07:06, _Campo2021-10-TM_0000SET_004_IMG_0813
-18.4851744,-45.3927638,673.556,2021:10:28 12:07:08, _Campo2021-10-TM_0000SET_004_IMG_0814
-18.4852425,-45.3928956,673.701,2021:10:28 12:07:10, _Campo2021-10-TM_0000SET_004_IMG_0815
-18.4852779,-45.3931234,674.145,2021:10:28 12:07:13, _Campo2021-10-TM_0000SET_004_IMG_0816
-18.4852872,-45.393287,674.074,2021:10:28 12:07:15, _Campo2021-10-TM_0000SET_004_IMG_0817
-18.4852946,-45.3934776,674.105,2021:10:28 12:07:17, _Campo2021-10-TM_0000SET_004_IMG_0818
-18.4853008,-45.3937179,673.778,2021:10:28 12:07:19, _Campo2021-10-TM_0000SET_004_IMG_0819
-18.4853055,-45.3939212,673.531,2021:10:28 12:07:21, _Campo2021-10-TM_0000SET_004_IMG_0820
-18.4853086,-45.3941299,673.204,2021:10:28 12:07:23, _Campo2021-10-TM_0000SET_004_IMG_0821
-18.4853117,-45.3943669,672.598,2021:10:28 12:07:25, _Campo2021-10-TM_0000SET_004_IMG_0822
-18.4853129,-45.3946154,672.36,2021:10:28 12:07:28, _Campo2021-10-TM_0000SET_004_IMG_0823
-18.4853129,-45.3948823,672.186,2021:10:28 12:07:30, _Campo2021-10-TM_0000SET_004_IMG_0824
-18.4853124,-45.3950699,672.086,2021:10:28 12:07:32, _Campo2021-10-TM_0000SET_004_IMG_0825
-18.4853118,-45.3952989,671.986,2021:10:28 12:07:34, _Campo2021-10-TM_0000SET_004_IMG_0826
-18.4853118,-45.3955399,672.197,2021:10:28 12:07:37, _Campo2021-10-TM_0000SET_004_IMG_0827
-18.4853093,-45.3957629,672.273,2021:10:28 12:07:39, _Campo2021-10-TM_0000SET_004_IMG_0828
-18.4853059,-45.3959402,672.45,2021:10:28 12:07:41, _Campo2021-10-TM_0000SET_004_IMG_0829
-18.4853015,-45.3960569,673.096,2021:10:28 12:07:44, _Campo2021-10-TM_0000SET_004_IMG_0830
-18.485375,-45.3958845,671.309,2021:10:28 12:07:51, _Campo2021-10-TM_0000SET_004_IMG_0831
-18.4854406,-45.3957434,670.29,2021:10:28 12:07:53, _Campo2021-10-TM_0000SET_004_IMG_0832
-18.4854995,-45.3956091,669.654,2021:10:28 12:07:55, _Campo2021-10-TM_0000SET_004_IMG_0833
-18.4855777,-45.3954294,668.896,2021:10:28 12:07:57, _Campo2021-10-TM_0000SET_004_IMG_0834
-18.4856771,-45.3952037,668.012,2021:10:28 12:08:00, _Campo2021-10-TM_0000SET_004_IMG_0835
-18.4857388,-45.3950597,667.522,2021:10:28 12:08:01, _Campo2021-10-TM_0000SET_004_IMG_0836
-18.4858328,-45.3948388,666.866,2021:10:28 12:08:04, _Campo2021-10-TM_0000SET_004_IMG_0837
-18.485893,-45.3946517,666.389,2021:10:28 12:08:06, _Campo2021-10-TM_0000SET_004_IMG_0838
-18.4859317,-45.3944232,666.39,2021:10:28 12:08:08, _Campo2021-10-TM_0000SET_004_IMG_0839
-18.4859491,-45.3942293,666.767,2021:10:28 12:08:10, _Campo2021-10-TM_0000SET_004_IMG_0840
-18.4859584,-45.3940135,667.029,2021:10:28 12:08:12, _Campo2021-10-TM_0000SET_004_IMG_0841
-18.4859622,-45.3938149,666.901,2021:10:28 12:08:14, _Campo2021-10-TM_0000SET_004_IMG_0842
-18.4674654,-45.397416,676.869,2021:10:28 12:33:13, _Campo2021-10-TM_0001SET_000_IMG_0003
-18.4673532,-45.3974844,677.508,2021:10:28 12:33:15, _Campo2021-10-TM_0001SET_000_IMG_0004
-18.4673405,-45.3976332,677.691,2021:10:28 12:33:18, _Campo2021-10-TM_0001SET_000_IMG_0005
-18.4673488,-45.3977957,677.752,2021:10:28 12:33:20, _Campo2021-10-TM_0001SET_000_IMG_0006
-18.4673515,-45.3978485,677.788,2021:10:28 12:33:20, _Campo2021-10-TM_0001SET_000_IMG_0007
-18.4673566,-45.3979389,677.747,2021:10:28 12:33:21, _Campo2021-10-TM_0001SET_000_IMG_0008
-18.4673626,-45.398031,677.779,2021:10:28 12:33:22, _Campo2021-10-TM_0001SET_000_IMG_0009
-18.4673768,-45.3981976,677.95,2021:10:28 12:33:24, _Campo2021-10-TM_0001SET_000_IMG_0010
-18.467386,-45.3982924,677.972,2021:10:28 12:33:25, _Campo2021-10-TM_0001SET_000_IMG_0011
-18.467396,-45.3983888,677.879,2021:10:28 12:33:26, _Campo2021-10-TM_0001SET_000_IMG_0012
-18.4674063,-45.3984862,677.742,2021:10:28 12:33:27, _Campo2021-10-TM_0001SET_000_IMG_0013
-18.4674147,-45.3985648,677.612,2021:10:28 12:33:28, _Campo2021-10-TM_0001SET_000_IMG_0014
-18.4674237,-45.3986438,677.445,2021:10:28 12:33:29, _Campo2021-10-TM_0001SET_000_IMG_0015
-18.4674423,-45.3988036,677.201,2021:10:28 12:33:30, _Campo2021-10-TM_0001SET_000_IMG_0016
-18.467463,-45.3989911,676.835,2021:10:28 12:33:32, _Campo2021-10-TM_0001SET_000_IMG_0017
-18.4674903,-45.3992598,676.636,2021:10:28 12:33:35, _Campo2021-10-TM_0001SET_000_IMG_0018
-18.4674963,-45.399321,676.641,2021:10:28 12:33:35, _Campo2021-10-TM_0001SET_000_IMG_0019
-18.4675085,-45.3994435,676.728,2021:10:28 12:33:37, _Campo2021-10-TM_0001SET_000_IMG_0020
-18.4675326,-45.3996698,676.728,2021:10:28 12:33:39, _Campo2021-10-TM_0001SET_000_IMG_0021
-18.4675534,-45.399876,676.5,2021:10:28 12:33:41, _Campo2021-10-TM_0001SET_000_IMG_0022
-18.4675662,-45.4000002,676.236,2021:10:28 12:33:42, _Campo2021-10-TM_0001SET_000_IMG_0023
-18.4675772,-45.4001036,676.001,2021:10:28 12:33:43, _Campo2021-10-TM_0001SET_000_IMG_0024
-18.4675863,-45.4001865,675.819,2021:10:28 12:33:43, _Campo2021-10-TM_0001SET_000_IMG_0025
-18.4676158,-45.4004572,675.548,2021:10:28 12:33:45, _Campo2021-10-TM_0001SET_000_IMG_0026
-18.4676242,-45.4005405,675.474,2021:10:28 12:33:47, _Campo2021-10-TM_0001SET_000_IMG_0027
-18.4676347,-45.4006444,675.368,2021:10:28 12:33:48, _Campo2021-10-TM_0001SET_000_IMG_0028
-18.467649,-45.4007894,675.53,2021:10:28 12:33:49, _Campo2021-10-TM_0001SET_000_IMG_0029
-18.4676592,-45.4008926,675.635,2021:10:28 12:33:50, _Campo2021-10-TM_0001SET_000_IMG_0030
-18.46767,-45.400996,675.798,2021:10:28 12:33:51, _Campo2021-10-TM_0001SET_000_IMG_0031
-18.4676827,-45.40112,675.99,2021:10:28 12:33:52, _Campo2021-10-TM_0001SET_000_IMG_0032
-18.4677077,-45.4013679,676.153,2021:10:28 12:33:55, _Campo2021-10-TM_0001SET_000_IMG_0033
-18.4677182,-45.4014725,676.036,2021:10:28 12:33:56, _Campo2021-10-TM_0001SET_000_IMG_0034
-18.467728,-45.4015787,675.685,2021:10:28 12:33:57, _Campo2021-10-TM_0001SET_000_IMG_0035
-18.4677372,-45.4016858,675.387,2021:10:28 12:33:58, _Campo2021-10-TM_0001SET_000_IMG_0036
-18.4677532,-45.4018777,675.061,2021:10:28 12:34:00, _Campo2021-10-TM_0001SET_000_IMG_0037
-18.4677696,-45.402079,675.004,2021:10:28 12:34:02, _Campo2021-10-TM_0001SET_000_IMG_0038
-18.467774,-45.4021456,675.07,2021:10:28 12:34:03, _Campo2021-10-TM_0001SET_000_IMG_0039
-18.4677826,-45.4022769,675.44,2021:10:28 12:34:05, _Campo2021-10-TM_0001SET_000_IMG_0040
-18.4677871,-45.4023097,675.704,2021:10:28 12:34:06, _Campo2021-10-TM_0001SET_000_IMG_0041
-18.4677931,-45.4023245,675.978,2021:10:28 12:34:07, _Campo2021-10-TM_0001SET_000_IMG_0042
-18.4678245,-45.4023063,676.812,2021:10:28 12:34:09, _Campo2021-10-TM_0001SET_000_IMG_0043
-18.4678732,-45.4022705,677.096,2021:10:28 12:34:10, _Campo2021-10-TM_0001SET_000_IMG_0044
-18.4679438,-45.4022188,677.186,2021:10:28 12:34:12, _Campo2021-10-TM_0001SET_000_IMG_0045
-18.4680774,-45.402116,677.034,2021:10:28 12:34:14, _Campo2021-10-TM_0001SET_000_IMG_0046
-18.4682127,-45.4020107,676.949,2021:10:28 12:34:16, _Campo2021-10-TM_0001SET_000_IMG_0047
-18.4683616,-45.4018501,676.587,2021:10:28 12:34:18, _Campo2021-10-TM_0001SET_000_IMG_0048
-18.4684048,-45.4017272,676.467,2021:10:28 12:34:20, _Campo2021-10-TM_0001SET_000_IMG_0049
-18.4684265,-45.4015112,676.17,2021:10:28 12:34:23, _Campo2021-10-TM_0001SET_000_IMG_0050
-18.4684243,-45.4013577,676.258,2021:10:28 12:34:24, _Campo2021-10-TM_0001SET_000_IMG_0051
-18.4684077,-45.4011204,676.352,2021:10:28 12:34:26, _Campo2021-10-TM_0001SET_000_IMG_0052
-18.4683896,-45.4009399,676.036,2021:10:28 12:34:28, _Campo2021-10-TM_0001SET_000_IMG_0053
-18.4683736,-45.400798,675.693,2021:10:28 12:34:30, _Campo2021-10-TM_0001SET_000_IMG_0054
-18.468362,-45.4006962,675.41,2021:10:28 12:34:31, _Campo2021-10-TM_0001SET_000_IMG_0055
-18.4683503,-45.4005938,675.357,2021:10:28 12:34:32, _Campo2021-10-TM_0001SET_000_IMG_0056
-18.4683326,-45.4004311,675.283,2021:10:28 12:34:33, _Campo2021-10-TM_0001SET_000_IMG_0057
-18.468322,-45.4003287,675.186,2021:10:28 12:34:34, _Campo2021-10-TM_0001SET_000_IMG_0058
-18.4683052,-45.4001637,675.056,2021:10:28 12:34:36, _Campo2021-10-TM_0001SET_000_IMG_0059
-18.4682945,-45.4000601,675.076,2021:10:28 12:34:37, _Campo2021-10-TM_0001SET_000_IMG_0060
-18.4682834,-45.399956,675.196,2021:10:28 12:34:38, _Campo2021-10-TM_0001SET_000_IMG_0061
-18.4682702,-45.3998317,675.548,2021:10:28 12:34:39, _Campo2021-10-TM_0001SET_000_IMG_0062
-18.4682591,-45.3997288,675.856,2021:10:28 12:34:40, _Campo2021-10-TM_0001SET_000_IMG_0063
-18.4682386,-45.3995426,675.977,2021:10:28 12:34:42, _Campo2021-10-TM_0001SET_000_IMG_0064
-18.4682161,-45.3993364,675.765,2021:10:28 12:34:44, _Campo2021-10-TM_0001SET_000_IMG_0065
-18.4682073,-45.3992541,675.569,2021:10:28 12:34:45, _Campo2021-10-TM_0001SET_000_IMG_0066
-18.4681806,-45.399006,675.162,2021:10:28 12:34:47, _Campo2021-10-TM_0001SET_000_IMG_0067
-18.4681614,-45.3988211,675.433,2021:10:28 12:34:49, _Campo2021-10-TM_0001SET_000_IMG_0068
-18.4681423,-45.3986364,675.47,2021:10:28 12:34:51, _Campo2021-10-TM_0001SET_000_IMG_0069
-18.4681249,-45.3984715,675.213,2021:10:28 12:34:52, _Campo2021-10-TM_0001SET_000_IMG_0070
-18.4681091,-45.3983267,675.15,2021:10:28 12:34:54, _Campo2021-10-TM_0001SET_000_IMG_0071
-18.4680957,-45.3982026,675.266,2021:10:28 12:34:55, _Campo2021-10-TM_0001SET_000_IMG_0072
-18.4680777,-45.3980386,675.265,2021:10:28 12:34:56, _Campo2021-10-TM_0001SET_000_IMG_0073
-18.4680599,-45.3978745,675.013,2021:10:28 12:34:58, _Campo2021-10-TM_0001SET_000_IMG_0074
-18.4680448,-45.3977299,674.636,2021:10:28 12:34:59, _Campo2021-10-TM_0001SET_000_IMG_0075
-18.4680358,-45.3976469,674.466,2021:10:28 12:35:00, _Campo2021-10-TM_0001SET_000_IMG_0076
-18.468023,-45.397523,674.169,2021:10:28 12:35:01, _Campo2021-10-TM_0001SET_000_IMG_0077
-18.4680146,-45.3974403,674.012,2021:10:28 12:35:02, _Campo2021-10-TM_0001SET_000_IMG_0078
-18.4680021,-45.3973164,673.854,2021:10:28 12:35:03, _Campo2021-10-TM_0001SET_000_IMG_0079
-18.4679893,-45.3971921,673.776,2021:10:28 12:35:04, _Campo2021-10-TM_0001SET_000_IMG_0080
-18.4679736,-45.397047,673.642,2021:10:28 12:35:06, _Campo2021-10-TM_0001SET_000_IMG_0081
-18.4679594,-45.396923,673.728,2021:10:28 12:35:07, _Campo2021-10-TM_0001SET_000_IMG_0082
-18.4679519,-45.3968239,673.821,2021:10:28 12:35:08, _Campo2021-10-TM_0001SET_000_IMG_0083
-18.4679599,-45.3967356,673.914,2021:10:28 12:35:09, _Campo2021-10-TM_0001SET_000_IMG_0084
-18.4679944,-45.3966436,674.028,2021:10:28 12:35:10, _Campo2021-10-TM_0001SET_000_IMG_0085
-18.4680408,-45.3965742,674.18,2021:10:28 12:35:11, _Campo2021-10-TM_0001SET_000_IMG_0086
-18.4681109,-45.3964963,674.427,2021:10:28 12:35:12, _Campo2021-10-TM_0001SET_000_IMG_0087
-18.4682058,-45.396409,674.761,2021:10:28 12:35:14, _Campo2021-10-TM_0001SET_000_IMG_0088
-18.4682788,-45.3963481,675.021,2021:10:28 12:35:15, _Campo2021-10-TM_0001SET_000_IMG_0089
-18.4683815,-45.3962657,675.137,2021:10:28 12:35:16, _Campo2021-10-TM_0001SET_000_IMG_0090
-18.4684948,-45.3961726,675.42,2021:10:28 12:35:18, _Campo2021-10-TM_0001SET_000_IMG_0091
-18.4686067,-45.39628,676.439,2021:10:28 12:35:27, _Campo2021-10-TM_0001SET_000_IMG_0092
-18.4686233,-45.3964482,676.933,2021:10:28 12:35:29, _Campo2021-10-TM_0001SET_000_IMG_0093
-18.4686361,-45.3966166,677.289,2021:10:28 12:35:31, _Campo2021-10-TM_0001SET_000_IMG_0094
-18.4686504,-45.3967984,677.131,2021:10:28 12:35:33, _Campo2021-10-TM_0001SET_000_IMG_0095
-18.4686706,-45.3970073,677.291,2021:10:28 12:35:35, _Campo2021-10-TM_0001SET_000_IMG_0096
-18.4686891,-45.397225,677.043,2021:10:28 12:35:38, _Campo2021-10-TM_0001SET_000_IMG_0097
-18.4687033,-45.397452,676.502,2021:10:28 12:35:40, _Campo2021-10-TM_0001SET_000_IMG_0098
-18.4687206,-45.3977035,676.782,2021:10:28 12:35:42, _Campo2021-10-TM_0001SET_000_IMG_0099
-18.4687433,-45.3979719,677.134,2021:10:28 12:35:45, _Campo2021-10-TM_0001SET_000_IMG_0100
-18.4687598,-45.3981581,677.071,2021:10:28 12:35:47, _Campo2021-10-TM_0001SET_000_IMG_0101
-18.4687743,-45.398323,676.972,2021:10:28 12:35:48, _Campo2021-10-TM_0001SET_000_IMG_0102
-18.4687883,-45.3984883,676.943,2021:10:28 12:35:50, _Campo2021-10-TM_0001SET_000_IMG_0103
-18.4688007,-45.3986338,676.835,2021:10:28 12:35:51, _Campo2021-10-TM_0001SET_000_IMG_0104
-18.4688081,-45.3987172,676.803,2021:10:28 12:35:52, _Campo2021-10-TM_0001SET_000_IMG_0105
-18.4688201,-45.3988421,676.949,2021:10:28 12:35:53, _Campo2021-10-TM_0001SET_000_IMG_0106
-18.4688381,-45.3990292,676.896,2021:10:28 12:35:55, _Campo2021-10-TM_0001SET_000_IMG_0107
-18.4688575,-45.3992374,676.774,2021:10:28 12:35:57, _Campo2021-10-TM_0001SET_000_IMG_0108
-18.4688691,-45.399362,676.724,2021:10:28 12:35:58, _Campo2021-10-TM_0001SET_000_IMG_0109
-18.4688789,-45.399466,676.728,2021:10:28 12:35:59, _Campo2021-10-TM_0001SET_000_IMG_0110
-18.4688889,-45.3995693,676.776,2021:10:28 12:36:00, _Campo2021-10-TM_0001SET_000_IMG_0111
-18.4689011,-45.3996927,676.901,2021:10:28 12:36:01, _Campo2021-10-TM_0001SET_000_IMG_0112
-18.4689182,-45.3998577,676.96,2021:10:28 12:36:03, _Campo2021-10-TM_0001SET_000_IMG_0113
-18.4689309,-45.3999826,676.898,2021:10:28 12:36:04, _Campo2021-10-TM_0001SET_000_IMG_0114
-18.4689432,-45.4001085,676.735,2021:10:28 12:36:05, _Campo2021-10-TM_0001SET_000_IMG_0115
-18.4689553,-45.4002336,676.621,2021:10:28 12:36:06, _Campo2021-10-TM_0001SET_000_IMG_0116
-18.4689655,-45.400338,676.485,2021:10:28 12:36:07, _Campo2021-10-TM_0001SET_000_IMG_0117
-18.468978,-45.4004634,676.281,2021:10:28 12:36:09, _Campo2021-10-TM_0001SET_000_IMG_0118
-18.4689894,-45.4005886,676.192,2021:10:28 12:36:10, _Campo2021-10-TM_0001SET_000_IMG_0119
-18.4690001,-45.4007136,676.218,2021:10:28 12:36:11, _Campo2021-10-TM_0001SET_000_IMG_0120
-18.4690113,-45.4008373,676.36,2021:10:28 12:36:12, _Campo2021-10-TM_0001SET_000_IMG_0121
-18.469035,-45.4010914,676.595,2021:10:28 12:36:15, _Campo2021-10-TM_0001SET_000_IMG_0122
-18.4690441,-45.4012037,676.614,2021:10:28 12:36:16, _Campo2021-10-TM_0001SET_000_IMG_0123
-18.4690479,-45.4012453,676.555,2021:10:28 12:36:17, _Campo2021-10-TM_0001SET_000_IMG_0124
-18.4690514,-45.4012769,676.539,2021:10:28 12:36:18, _Campo2021-10-TM_0001SET_000_IMG_0125
-18.4691882,-45.4012269,677.294,2021:10:28 12:36:24, _Campo2021-10-TM_0001SET_000_IMG_0126
-18.4692894,-45.4011532,676.415,2021:10:28 12:36:26, _Campo2021-10-TM_0001SET_000_IMG_0127
-18.4694332,-45.4010415,675.52,2021:10:28 12:36:28, _Campo2021-10-TM_0001SET_000_IMG_0128
-18.4695981,-45.4008864,674.63,2021:10:28 12:36:31, _Campo2021-10-TM_0001SET_000_IMG_0129
-18.469662,-45.4007393,674.309,2021:10:28 12:36:33, _Campo2021-10-TM_0001SET_000_IMG_0130
-18.4696842,-45.4005682,674.109,2021:10:28 12:36:35, _Campo2021-10-TM_0001SET_000_IMG_0131
-18.469684,-45.4004009,673.844,2021:10:28 12:36:37, _Campo2021-10-TM_0001SET_000_IMG_0132
-18.4696663,-45.4001489,673.606,2021:10:28 12:36:39, _Campo2021-10-TM_0001SET_000_IMG_0133
-18.4696476,-45.3999504,673.403,2021:10:28 12:36:41, _Campo2021-10-TM_0001SET_000_IMG_0134
-18.4696231,-45.3997076,673.426,2021:10:28 12:36:44, _Campo2021-10-TM_0001SET_000_IMG_0135
-18.4696011,-45.3995037,673.355,2021:10:28 12:36:45, _Campo2021-10-TM_0001SET_000_IMG_0136
-18.4695752,-45.3992782,673.562,2021:10:28 12:36:48, _Campo2021-10-TM_0001SET_000_IMG_0137
-18.4695501,-45.399072,673.729,2021:10:28 12:36:50, _Campo2021-10-TM_0001SET_000_IMG_0138
-18.4695354,-45.3989482,673.759,2021:10:28 12:36:51, _Campo2021-10-TM_0001SET_000_IMG_0139
-18.4695231,-45.3988449,673.918,2021:10:28 12:36:52, _Campo2021-10-TM_0001SET_000_IMG_0140
-18.469511,-45.3987414,673.982,2021:10:28 12:36:53, _Campo2021-10-TM_0001SET_000_IMG_0141
-18.4694897,-45.3985551,674.059,2021:10:28 12:36:54, _Campo2021-10-TM_0001SET_000_IMG_0142
-18.4567717,-45.3715077,735.635,2021:10:29 11:21:16, _Campo2021-10-TM_0002SET_000_IMG_0039
-18.4567853,-45.3711956,734.572,2021:10:29 11:21:20, _Campo2021-10-TM_0002SET_000_IMG_0040
-18.4567992,-45.3708522,733.99,2021:10:29 11:21:24, _Campo2021-10-TM_0002SET_000_IMG_0041
-18.4568111,-45.3705167,734.487,2021:10:29 11:21:27, _Campo2021-10-TM_0002SET_000_IMG_0042
-18.4568283,-45.3701101,734.663,2021:10:29 11:21:31, _Campo2021-10-TM_0002SET_000_IMG_0043
-18.4568433,-45.3697988,734.508,2021:10:29 11:21:34, _Campo2021-10-TM_0002SET_000_IMG_0044
-18.4568588,-45.3694045,734.134,2021:10:29 11:21:38, _Campo2021-10-TM_0002SET_000_IMG_0045
-18.4568688,-45.3690943,734.342,2021:10:29 11:21:41, _Campo2021-10-TM_0002SET_000_IMG_0046
-18.4568847,-45.368762,734.265,2021:10:29 11:21:44, _Campo2021-10-TM_0002SET_000_IMG_0047
-18.4568988,-45.3683665,734.475,2021:10:29 11:21:48, _Campo2021-10-TM_0002SET_000_IMG_0048
-18.456911,-45.3680121,734.608,2021:10:29 11:21:51, _Campo2021-10-TM_0002SET_000_IMG_0049
-18.4569222,-45.3676584,735.018,2021:10:29 11:21:54, _Campo2021-10-TM_0002SET_000_IMG_0050
-18.4569326,-45.3673464,735.407,2021:10:29 11:21:58, _Campo2021-10-TM_0002SET_000_IMG_0051
-18.4569448,-45.3669731,734.993,2021:10:29 11:22:01, _Campo2021-10-TM_0002SET_000_IMG_0052
-18.4569541,-45.3666376,734.408,2021:10:29 11:22:04, _Campo2021-10-TM_0002SET_000_IMG_0053
-18.4569627,-45.3663267,734.132,2021:10:29 11:22:07, _Campo2021-10-TM_0002SET_000_IMG_0054
-18.4569711,-45.3659721,734.187,2021:10:29 11:22:11, _Campo2021-10-TM_0002SET_000_IMG_0055
-18.4569787,-45.3656388,734.15,2021:10:29 11:22:14, _Campo2021-10-TM_0002SET_000_IMG_0056
-18.4569928,-45.3651654,733.656,2021:10:29 11:22:17, _Campo2021-10-TM_0002SET_000_IMG_0057
-18.4570024,-45.3649387,733.462,2021:10:29 11:22:21, _Campo2021-10-TM_0002SET_000_IMG_0058
-18.4570151,-45.3645857,733.664,2021:10:29 11:22:24, _Campo2021-10-TM_0002SET_000_IMG_0059
-18.4570285,-45.3642565,733.72,2021:10:29 11:22:27, _Campo2021-10-TM_0002SET_000_IMG_0060
-18.4570339,-45.3638639,733.978,2021:10:29 11:22:31, _Campo2021-10-TM_0002SET_000_IMG_0061
-18.4570421,-45.3635551,733.898,2021:10:29 11:22:34, _Campo2021-10-TM_0002SET_000_IMG_0062
-18.4570603,-45.3632045,733.566,2021:10:29 11:22:38, _Campo2021-10-TM_0002SET_000_IMG_0063
-18.4571203,-45.3629128,733.478,2021:10:29 11:22:41, _Campo2021-10-TM_0002SET_000_IMG_0064
-18.4572687,-45.3626135,733.608,2021:10:29 11:22:44, _Campo2021-10-TM_0002SET_000_IMG_0065
-18.4574463,-45.3623247,733.958,2021:10:29 11:22:47, _Campo2021-10-TM_0002SET_000_IMG_0066
-18.4576364,-45.3620456,734.224,2021:10:29 11:22:51, _Campo2021-10-TM_0002SET_000_IMG_0067
-18.4578305,-45.3617668,733.958,2021:10:29 11:22:54, _Campo2021-10-TM_0002SET_000_IMG_0068
-18.4580193,-45.3614981,733.848,2021:10:29 11:22:58, _Campo2021-10-TM_0002SET_000_IMG_0069
-18.4581269,-45.361889,737.601,2021:10:29 11:23:13, _Campo2021-10-TM_0002SET_000_IMG_0070
-18.4581219,-45.3622315,737.123,2021:10:29 11:23:16, _Campo2021-10-TM_0002SET_000_IMG_0071
-18.4581173,-45.3625974,736.761,2021:10:29 11:23:20, _Campo2021-10-TM_0002SET_000_IMG_0072
-18.4581124,-45.3629517,736.515,2021:10:29 11:23:23, _Campo2021-10-TM_0002SET_000_IMG_0073
-18.45811,-45.3631197,736.339,2021:10:29 11:23:25, _Campo2021-10-TM_0002SET_000_IMG_0074
-18.458109,-45.3631832,736.259,2021:10:29 11:23:25, _Campo2021-10-TM_0002SET_000_IMG_0075
-18.4581075,-45.3632892,736.166,2021:10:29 11:23:26, _Campo2021-10-TM_0002SET_000_IMG_0076
-18.4581053,-45.3633955,736.089,2021:10:29 11:23:27, _Campo2021-10-TM_0002SET_000_IMG_0077
-18.4581026,-45.3635438,736.137,2021:10:29 11:23:28, _Campo2021-10-TM_0002SET_000_IMG_0078
-18.4580996,-45.36369,736.146,2021:10:29 11:23:30, _Campo2021-10-TM_0002SET_000_IMG_0079
-18.4580967,-45.3638147,736.117,2021:10:29 11:23:31, _Campo2021-10-TM_0002SET_000_IMG_0080
-18.4580943,-45.363939,736.031,2021:10:29 11:23:33, _Campo2021-10-TM_0002SET_000_IMG_0081
-18.4580907,-45.364126,736.094,2021:10:29 11:23:34, _Campo2021-10-TM_0002SET_000_IMG_0082
-18.458088,-45.3642521,735.89,2021:10:29 11:23:35, _Campo2021-10-TM_0002SET_000_IMG_0083
-18.4580839,-45.3644621,735.408,2021:10:29 11:23:38, _Campo2021-10-TM_0002SET_000_IMG_0084
-18.4580817,-45.3645458,735.32,2021:10:29 11:23:38, _Campo2021-10-TM_0002SET_000_IMG_0085
-18.4580781,-45.3647127,735.267,2021:10:29 11:23:40, _Campo2021-10-TM_0002SET_000_IMG_0086
-18.458073,-45.3648988,735.155,2021:10:29 11:23:42, _Campo2021-10-TM_0002SET_000_IMG_0087
-18.4580699,-45.3650024,734.827,2021:10:29 11:23:43, _Campo2021-10-TM_0002SET_000_IMG_0088
-18.4580676,-45.365106,734.607,2021:10:29 11:23:44, _Campo2021-10-TM_0002SET_000_IMG_0089
-18.4580656,-45.3651889,734.533,2021:10:29 11:23:45, _Campo2021-10-TM_0002SET_000_IMG_0090
-18.4580617,-45.3653746,734.583,2021:10:29 11:23:46, _Campo2021-10-TM_0002SET_000_IMG_0091
-18.45806,-45.3655193,734.75,2021:10:29 11:23:48, _Campo2021-10-TM_0002SET_000_IMG_0092
-18.4580588,-45.3656231,734.869,2021:10:29 11:23:49, _Campo2021-10-TM_0002SET_000_IMG_0093
-18.4580575,-45.3657274,734.97,2021:10:29 11:23:50, _Campo2021-10-TM_0002SET_000_IMG_0094
-18.4580561,-45.3658317,734.954,2021:10:29 11:23:51, _Campo2021-10-TM_0002SET_000_IMG_0095
-18.4580532,-45.3659773,734.915,2021:10:29 11:23:52, _Campo2021-10-TM_0002SET_000_IMG_0096
-18.4580494,-45.3661019,734.699,2021:10:29 11:23:53, _Campo2021-10-TM_0002SET_000_IMG_0097
-18.4580458,-45.3662479,734.39,2021:10:29 11:23:55, _Campo2021-10-TM_0002SET_000_IMG_0098
-18.4580429,-45.366414,734.254,2021:10:29 11:23:56, _Campo2021-10-TM_0002SET_000_IMG_0099
-18.45804,-45.3666212,734.392,2021:10:29 11:23:58, _Campo2021-10-TM_0002SET_000_IMG_0100
