,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
14434,-19.8501125277778,-43.9853793611111,839.358,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7681.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7681.TIF,0.0650557050425816,0.1728502647242379,0.1685486764211516,0.0769133297499879,0.1399138065187248,0002SET_0000_DJI_7681.T,-0.5987434936456751,5.80094900274068,-0.1203621326967663,-0.3733178429547841,-0.0928309648211194,0.8301091974707827,0.4563271061103144,0.3315669786343122,2.369794567700067,0.4530973299548126,2.6569578273127683,1.025521341338439,2022-05-12,10:07:03,-19.850163,-43.985648,P2,,,,coleta,,0.2,20,10.28,4.6,287.0,0.404,23.85,7.7,4.9,147.6,0.574,0.14,300.2,195.0,59.94,7.12,22.698,0.442,4674,694.6,94,28.651
14436,-19.8501125277778,-43.9853793611111,839.358,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7681.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7681.TIF,0.0650557050425816,0.1728502647242379,0.1685486764211516,0.0769133297499879,0.1399138065187248,0002SET_0000_DJI_7681.T,-0.5987434936456751,5.80094900274068,-0.1203621326967663,-0.3733178429547841,-0.0928309648211194,0.8301091974707827,0.4563271061103144,0.3315669786343122,2.369794567700067,0.4530973299548126,2.6569578273127683,1.025521341338439,2022-05-12,10:00:37,-19.85076,-43.98491,B2,,,,,,0.2,20,7.85,3.74,285.8,0.347,25.01,8.08,3.66,150.5,0.493,0.14,299.4,195.0,59.61,7.06,22.636,0.381,4674,694.5,96,87.139
14464,-19.8501627777778,-43.9856475277778,840.015,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7691.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7691.TIF,0.0620569482413618,0.1741935554981023,0.1682822433394797,0.0769468859051756,0.1396147156697633,0002SET_0000_DJI_7691.T,-0.6098118543729658,6.01614558010649,-0.1213437737315083,-0.3724490549537549,-0.0931075375410115,0.8296461521975036,0.4572489906136374,0.435354074000451,3.118253487191227,0.4746512937826546,2.8069951944881484,1.0351273672213746,2022-05-12,10:07:03,-19.850163,-43.985648,P2,,,,coleta,,0.2,20,10.28,4.6,287.0,0.404,23.85,7.7,4.9,147.6,0.574,0.14,300.2,195.0,59.94,7.12,22.698,0.442,4674,694.6,94,0.055
14494,-19.8502051111111,-43.9856973611111,840.548,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7701.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7701.TIF,0.0633700386383401,0.1779999201930119,0.172169627119637,0.0759419633227984,0.1424970902942209,0002SET_0000_DJI_7701.T,-0.6112339172024429,6.01535574810173,-0.1229338438349266,-0.3878402602040651,-0.0942983009747103,0.8276552181599529,0.4410880397041689,0.3722562296464972,2.612377760681857,0.474913622679801,2.8088971384233696,1.0338636562726802,2022-05-12,10:07:03,-19.850163,-43.985648,P2,,,,coleta,,0.2,20,10.28,4.6,287.0,0.404,23.85,7.7,4.9,147.6,0.574,0.14,300.2,195.0,59.94,7.12,22.698,0.442,4674,694.6,94,6.97
14524,-19.8503150555556,-43.9856223888889,839.954,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7711.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7711.TIF,0.0634279906593857,0.1791618963747414,0.1746282936761277,0.0755711109362121,0.1373152971869263,0002SET_0000_DJI_7711.T,-0.6206693792978809,6.036349750040481,-0.1538110139107005,-0.3959129434915934,-0.1196145636009624,0.7863290323479682,0.4327541049926833,0.3478663798827404,2.533340327037216,0.4770763824094384,2.824650355658556,1.0259614441805285,2022-05-12,10:07:03,-19.850163,-43.985648,P2,,,,coleta,,0.2,20,10.28,4.6,287.0,0.404,23.85,7.7,4.9,147.6,0.574,0.14,300.2,195.0,59.94,7.12,22.698,0.442,4674,694.6,94,17.119
14526,-19.8503150555556,-43.9856223888889,839.954,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7711.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7711.TIF,0.0634279906593857,0.1791618963747414,0.1746282936761277,0.0755711109362121,0.1373152971869263,0002SET_0000_DJI_7711.T,-0.6206693792978809,6.036349750040481,-0.1538110139107005,-0.3959129434915934,-0.1196145636009624,0.7863290323479682,0.4327541049926833,0.3478663798827404,2.533340327037216,0.4770763824094384,2.824650355658556,1.0259614441805285,2022-05-12,10:00:37,-19.85076,-43.98491,B2,,,,,,0.2,20,7.85,3.74,285.8,0.347,25.01,8.08,3.66,150.5,0.493,0.14,299.4,195.0,59.61,7.06,22.636,0.381,4674,694.5,96,89.438
14554,-19.8504318333333,-43.9855653611111,839.266,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7721.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7721.TIF,0.0605745080361339,0.1808789831674691,0.1762668727764543,0.1471507155572658,0.1396579322782173,0002SET_0000_DJI_7721.T,-0.6396119809740702,6.253767332998847,-0.1516190149736411,-0.090026511449788,-0.1158786518580006,0.7923095819333829,0.8348177580927854,1.3564753039597444,9.712841095609694,0.4982511312287871,2.9860578159309386,1.0261654973414316,2022-05-12,10:07:03,-19.850163,-43.985648,P2,,,,coleta,,0.2,20,10.28,4.6,287.0,0.404,23.85,7.7,4.9,147.6,0.574,0.14,300.2,195.0,59.94,7.12,22.698,0.442,4674,694.6,94,31.117
14555,-19.8504318333333,-43.9855653611111,839.266,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7721.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7721.TIF,0.0605745080361339,0.1808789831674691,0.1762668727764543,0.1471507155572658,0.1396579322782173,0002SET_0000_DJI_7721.T,-0.6396119809740702,6.253767332998847,-0.1516190149736411,-0.090026511449788,-0.1158786518580006,0.7923095819333829,0.8348177580927854,1.3564753039597444,9.712841095609694,0.4982511312287871,2.9860578159309386,1.0261654973414316,2022-05-12,09:59:12,-19.85122,-43.98524,B3,,,,,,0.2,20,9.18,4.16,286.3,0.323,25.05,8.09,4.39,148.3,0.458,0.14,299.7,195.0,53.27,7.16,22.651,0.342,4674,694.5,95,94.015
14556,-19.8504318333333,-43.9855653611111,839.266,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7721.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7721.TIF,0.0605745080361339,0.1808789831674691,0.1762668727764543,0.1471507155572658,0.1396579322782173,0002SET_0000_DJI_7721.T,-0.6396119809740702,6.253767332998847,-0.1516190149736411,-0.090026511449788,-0.1158786518580006,0.7923095819333829,0.8348177580927854,1.3564753039597444,9.712841095609694,0.4982511312287871,2.9860578159309386,1.0261654973414316,2022-05-12,10:00:37,-19.85076,-43.98491,B2,,,,,,0.2,20,7.85,3.74,285.8,0.347,25.01,8.08,3.66,150.5,0.493,0.14,299.4,195.0,59.61,7.06,22.636,0.381,4674,694.5,96,77.651
14567,-19.8504318333333,-43.9855653611111,839.266,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7721.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7721.TIF,0.0605745080361339,0.1808789831674691,0.1762668727764543,0.1471507155572658,0.1396579322782173,0002SET_0000_DJI_7721.T,-0.6396119809740702,6.253767332998847,-0.1516190149736411,-0.090026511449788,-0.1158786518580006,0.7923095819333829,0.8348177580927854,1.3564753039597444,9.712841095609694,0.4982511312287871,2.9860578159309386,1.0261654973414316,2022-05-12,09:55:47,-19.85097,-43.98486,B5,,,,floração,,0.4,40,8.71,5.64,271.1,0.216,28.12,9.08,7.23,148.9,0.306,0.13,278.4,181.0,11.7,7.65,23.639,0.299,4674,694.4,107,94.991
14584,-19.8505754722222,-43.9855150277778,839.096,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7731.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7731.TIF,0.0595962840221333,0.1875780781704212,0.181158782179594,0.1417954177065226,0.135527027543588,0002SET_0000_DJI_7731.T,-0.6480634589241124,6.455381307951441,-0.1846136234811352,-0.1218852843126118,-0.1440915672094469,0.7481118271662458,0.7827134627453609,1.318292484269487,9.727155595185614,0.5177794048421055,3.1474794317839865,1.0354346386832265,2022-05-12,10:07:03,-19.850163,-43.985648,P2,,,,coleta,,0.2,20,10.28,4.6,287.0,0.404,23.85,7.7,4.9,147.6,0.574,0.14,300.2,195.0,59.94,7.12,22.698,0.442,4674,694.6,94,47.927
14585,-19.8505754722222,-43.9855150277778,839.096,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7731.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7731.TIF,0.0595962840221333,0.1875780781704212,0.181158782179594,0.1417954177065226,0.135527027543588,0002SET_0000_DJI_7731.T,-0.6480634589241124,6.455381307951441,-0.1846136234811352,-0.1218852843126118,-0.1440915672094469,0.7481118271662458,0.7827134627453609,1.318292484269487,9.727155595185614,0.5177794048421055,3.1474794317839865,1.0354346386832265,2022-05-12,09:59:12,-19.85122,-43.98524,B3,,,,,,0.2,20,9.18,4.16,286.3,0.323,25.05,8.09,4.39,148.3,0.458,0.14,299.7,195.0,53.27,7.16,22.651,0.342,4674,694.5,95,77.225
14586,-19.8505754722222,-43.9855150277778,839.096,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7731.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7731.TIF,0.0595962840221333,0.1875780781704212,0.181158782179594,0.1417954177065226,0.135527027543588,0002SET_0000_DJI_7731.T,-0.6480634589241124,6.455381307951441,-0.1846136234811352,-0.1218852843126118,-0.1440915672094469,0.7481118271662458,0.7827134627453609,1.318292484269487,9.727155595185614,0.5177794048421055,3.1474794317839865,1.0354346386832265,2022-05-12,10:00:37,-19.85076,-43.98491,B2,,,,,,0.2,20,7.85,3.74,285.8,0.347,25.01,8.08,3.66,150.5,0.493,0.14,299.4,195.0,59.61,7.06,22.636,0.381,4674,694.5,96,66.522
14597,-19.8505754722222,-43.9855150277778,839.096,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7731.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7731.TIF,0.0595962840221333,0.1875780781704212,0.181158782179594,0.1417954177065226,0.135527027543588,0002SET_0000_DJI_7731.T,-0.6480634589241124,6.455381307951441,-0.1846136234811352,-0.1218852843126118,-0.1440915672094469,0.7481118271662458,0.7827134627453609,1.318292484269487,9.727155595185614,0.5177794048421055,3.1474794317839865,1.0354346386832265,2022-05-12,09:55:47,-19.85097,-43.98486,B5,,,,floração,,0.4,40,8.71,5.64,271.1,0.216,28.12,9.08,7.23,148.9,0.306,0.13,278.4,181.0,11.7,7.65,23.639,0.299,4674,694.4,107,81.35
14598,-19.8505754722222,-43.9855150277778,839.096,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7731.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7731.TIF,0.0595962840221333,0.1875780781704212,0.181158782179594,0.1417954177065226,0.135527027543588,0002SET_0000_DJI_7731.T,-0.6480634589241124,6.455381307951441,-0.1846136234811352,-0.1218852843126118,-0.1440915672094469,0.7481118271662458,0.7827134627453609,1.318292484269487,9.727155595185614,0.5177794048421055,3.1474794317839865,1.0354346386832265,2022-05-12,09:57:23,-19.85121,-43.98505,B6,,,,floração,,0.4,40,7.91,5.49,271.1,0.325,27.67,8.94,7.06,144.5,0.461,0.13,277.7,181.0,10.66,7.63,23.743,0.389,4674,694.6,108,85.695
14614,-19.8507424722222,-43.9854704166667,839.344,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7741.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7741.TIF,0.0595692407355249,0.2010266971281435,0.1945731889078492,0.1414905235426154,0.2649203871627802,0002SET_0000_DJI_7741.T,-0.6715722344394222,6.718906406676641,0.2699474091255151,-0.1579541717794303,0.1530972399146617,1.3615462060821124,0.7271840706153303,2.574913873227768,9.719576136832432,0.5428229524691306,3.3746728117731166,1.0331675101616942,2022-05-12,10:07:03,-19.850163,-43.985648,P2,,,,coleta,,0.2,20,10.28,4.6,287.0,0.404,23.85,7.7,4.9,147.6,0.574,0.14,300.2,195.0,59.94,7.12,22.698,0.442,4674,694.6,94,67.058
14615,-19.8507424722222,-43.9854704166667,839.344,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7741.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7741.TIF,0.0595692407355249,0.2010266971281435,0.1945731889078492,0.1414905235426154,0.2649203871627802,0002SET_0000_DJI_7741.T,-0.6715722344394222,6.718906406676641,0.2699474091255151,-0.1579541717794303,0.1530972399146617,1.3615462060821124,0.7271840706153303,2.574913873227768,9.719576136832432,0.5428229524691306,3.3746728117731166,1.0331675101616942,2022-05-12,09:59:12,-19.85122,-43.98524,B3,,,,,,0.2,20,9.18,4.16,286.3,0.323,25.05,8.09,4.39,148.3,0.458,0.14,299.7,195.0,53.27,7.16,22.651,0.342,4674,694.5,95,58.311
14616,-19.8507424722222,-43.9854704166667,839.344,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7741.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7741.TIF,0.0595692407355249,0.2010266971281435,0.1945731889078492,0.1414905235426154,0.2649203871627802,0002SET_0000_DJI_7741.T,-0.6715722344394222,6.718906406676641,0.2699474091255151,-0.1579541717794303,0.1530972399146617,1.3615462060821124,0.7271840706153303,2.574913873227768,9.719576136832432,0.5428229524691306,3.3746728117731166,1.0331675101616942,2022-05-12,10:00:37,-19.85076,-43.98491,B2,,,,,,0.2,20,7.85,3.74,285.8,0.347,25.01,8.08,3.66,150.5,0.493,0.14,299.4,195.0,59.61,7.06,22.636,0.381,4674,694.5,96,58.645
14627,-19.8507424722222,-43.9854704166667,839.344,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7741.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7741.TIF,0.0595692407355249,0.2010266971281435,0.1945731889078492,0.1414905235426154,0.2649203871627802,0002SET_0000_DJI_7741.T,-0.6715722344394222,6.718906406676641,0.2699474091255151,-0.1579541717794303,0.1530972399146617,1.3615462060821124,0.7271840706153303,2.574913873227768,9.719576136832432,0.5428229524691306,3.3746728117731166,1.0331675101616942,2022-05-12,09:55:47,-19.85097,-43.98486,B5,,,,floração,,0.4,40,8.71,5.64,271.1,0.216,28.12,9.08,7.23,148.9,0.306,0.13,278.4,181.0,11.7,7.65,23.639,0.299,4674,694.4,107,68.672
14628,-19.8507424722222,-43.9854704166667,839.344,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7741.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7741.TIF,0.0595692407355249,0.2010266971281435,0.1945731889078492,0.1414905235426154,0.2649203871627802,0002SET_0000_DJI_7741.T,-0.6715722344394222,6.718906406676641,0.2699474091255151,-0.1579541717794303,0.1530972399146617,1.3615462060821124,0.7271840706153303,2.574913873227768,9.719576136832432,0.5428229524691306,3.3746728117731166,1.0331675101616942,2022-05-12,09:57:23,-19.85121,-43.98505,B6,,,,floração,,0.4,40,7.91,5.49,271.1,0.325,27.67,8.94,7.06,144.5,0.461,0.13,277.7,181.0,10.66,7.63,23.743,0.389,4674,694.6,108,68.088
14644,-19.8509171111111,-43.9854281111111,839.62,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7751.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7751.TIF,0.1192407237913181,0.2171798145309756,0.2132147102073655,0.1440904477465393,0.2714352709338017,0002SET_0000_DJI_7751.T,-0.4327012923323231,4.276675102116577,0.1730588774894011,-0.1934600184801803,0.1201290890166731,1.2730607126957274,0.6757997494938401,0.3925798949910213,1.4463112831300569,0.2911210214099087,1.821356057105621,1.0185967671731175,2022-05-12,10:07:03,-19.850163,-43.985648,P2,,,,coleta,,0.2,20,10.28,4.6,287.0,0.404,23.85,7.7,4.9,147.6,0.574,0.14,300.2,195.0,59.94,7.12,22.698,0.442,4674,694.6,94,86.95
14645,-19.8509171111111,-43.9854281111111,839.62,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7751.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7751.TIF,0.1192407237913181,0.2171798145309756,0.2132147102073655,0.1440904477465393,0.2714352709338017,0002SET_0000_DJI_7751.T,-0.4327012923323231,4.276675102116577,0.1730588774894011,-0.1934600184801803,0.1201290890166731,1.2730607126957274,0.6757997494938401,0.3925798949910213,1.4463112831300569,0.2911210214099087,1.821356057105621,1.0185967671731175,2022-05-12,09:59:12,-19.85122,-43.98524,B3,,,,,,0.2,20,9.18,4.16,286.3,0.323,25.05,8.09,4.39,148.3,0.458,0.14,299.7,195.0,53.27,7.16,22.651,0.342,4674,694.5,95,39.005
14646,-19.8509171111111,-43.9854281111111,839.62,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7751.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7751.TIF,0.1192407237913181,0.2171798145309756,0.2132147102073655,0.1440904477465393,0.2714352709338017,0002SET_0000_DJI_7751.T,-0.4327012923323231,4.276675102116577,0.1730588774894011,-0.1934600184801803,0.1201290890166731,1.2730607126957274,0.6757997494938401,0.3925798949910213,1.4463112831300569,0.2911210214099087,1.821356057105621,1.0185967671731175,2022-05-12,10:00:37,-19.85076,-43.98491,B2,,,,,,0.2,20,7.85,3.74,285.8,0.347,25.01,8.08,3.66,150.5,0.493,0.14,299.4,195.0,59.61,7.06,22.636,0.381,4674,694.5,96,56.935
14657,-19.8509171111111,-43.9854281111111,839.62,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7751.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7751.TIF,0.1192407237913181,0.2171798145309756,0.2132147102073655,0.1440904477465393,0.2714352709338017,0002SET_0000_DJI_7751.T,-0.4327012923323231,4.276675102116577,0.1730588774894011,-0.1934600184801803,0.1201290890166731,1.2730607126957274,0.6757997494938401,0.3925798949910213,1.4463112831300569,0.2911210214099087,1.821356057105621,1.0185967671731175,2022-05-12,09:55:47,-19.85097,-43.98486,B5,,,,floração,,0.4,40,8.71,5.64,271.1,0.216,28.12,9.08,7.23,148.9,0.306,0.13,278.4,181.0,11.7,7.65,23.639,0.299,4674,694.4,107,59.708
14658,-19.8509171111111,-43.9854281111111,839.62,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7751.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7751.TIF,0.1192407237913181,0.2171798145309756,0.2132147102073655,0.1440904477465393,0.2714352709338017,0002SET_0000_DJI_7751.T,-0.4327012923323231,4.276675102116577,0.1730588774894011,-0.1934600184801803,0.1201290890166731,1.2730607126957274,0.6757997494938401,0.3925798949910213,1.4463112831300569,0.2911210214099087,1.821356057105621,1.0185967671731175,2022-05-12,09:57:23,-19.85121,-43.98505,B6,,,,floração,,0.4,40,7.91,5.49,271.1,0.325,27.67,8.94,7.06,144.5,0.461,0.13,277.7,181.0,10.66,7.63,23.743,0.389,4674,694.6,108,51.23
14675,-19.8511313611111,-43.9853734444444,840.287,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7761.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7761.TIF,0.0582273602510079,0.1966263191980012,0.1864945907726976,0.1167996585100239,0.1965710419390622,0002SET_0000_DJI_7761.T,-0.652340088777869,6.725013925760391,0.0395381820193837,-0.2297931214571306,0.0263047642646311,1.0540307958778596,0.6262897922459375,1.6929460955879587,8.612388065342701,0.5430526223761427,3.376871600401937,1.0543271972839807,2022-05-12,09:59:12,-19.85122,-43.98524,B3,,,,,,0.2,20,9.18,4.16,286.3,0.323,25.05,8.09,4.39,148.3,0.458,0.14,299.7,195.0,53.27,7.16,22.651,0.342,4674,694.5,95,17.086
14676,-19.8511313611111,-43.9853734444444,840.287,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7761.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7761.TIF,0.0582273602510079,0.1966263191980012,0.1864945907726976,0.1167996585100239,0.1965710419390622,0002SET_0000_DJI_7761.T,-0.652340088777869,6.725013925760391,0.0395381820193837,-0.2297931214571306,0.0263047642646311,1.0540307958778596,0.6262897922459375,1.6929460955879587,8.612388065342701,0.5430526223761427,3.376871600401937,1.0543271972839807,2022-05-12,10:00:37,-19.85076,-43.98491,B2,,,,,,0.2,20,7.85,3.74,285.8,0.347,25.01,8.08,3.66,150.5,0.493,0.14,299.4,195.0,59.61,7.06,22.636,0.381,4674,694.5,96,63.675
14687,-19.8511313611111,-43.9853734444444,840.287,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7761.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7761.TIF,0.0582273602510079,0.1966263191980012,0.1864945907726976,0.1167996585100239,0.1965710419390622,0002SET_0000_DJI_7761.T,-0.652340088777869,6.725013925760391,0.0395381820193837,-0.2297931214571306,0.0263047642646311,1.0540307958778596,0.6262897922459375,1.6929460955879587,8.612388065342701,0.5430526223761427,3.376871600401937,1.0543271972839807,2022-05-12,09:55:47,-19.85097,-43.98486,B5,,,,floração,,0.4,40,8.71,5.64,271.1,0.216,28.12,9.08,7.23,148.9,0.306,0.13,278.4,181.0,11.7,7.65,23.639,0.299,4674,694.4,107,56.618
14688,-19.8511313611111,-43.9853734444444,840.287,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7761.TIF,89.9, _Campo220512-Pampulha_0002SET_0000_DJI_7761.TIF,0.0582273602510079,0.1966263191980012,0.1864945907726976,0.1167996585100239,0.1965710419390622,0002SET_0000_DJI_7761.T,-0.652340088777869,6.725013925760391,0.0395381820193837,-0.2297931214571306,0.0263047642646311,1.0540307958778596,0.6262897922459375,1.6929460955879587,8.612388065342701,0.5430526223761427,3.376871600401937,1.0543271972839807,2022-05-12,09:57:23,-19.85121,-43.98505,B6,,,,floração,,0.4,40,7.91,5.49,271.1,0.325,27.67,8.94,7.06,144.5,0.461,0.13,277.7,181.0,10.66,7.63,23.743,0.389,4674,694.6,108,34.94
14705,-19.8511561111111,-43.9853239166667,840.209,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7771.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7771.TIF,0.1031323686596352,0.1905033568924641,0.1735351496063316,0.1247324359741367,0.2029826908093233,0002SET_0000_DJI_7771.T,-0.3695618916911662,4.353100363378318,0.1002859619606023,-0.1636205742478464,0.0782102148745016,1.1696920841097271,0.7187733220451018,0.3408314903133445,1.6791160317877196,0.2975489037260447,1.84717329164791,1.0977796563095443,2022-05-12,09:59:12,-19.85122,-43.98524,B3,,,,,,0.2,20,9.18,4.16,286.3,0.323,25.05,8.09,4.39,148.3,0.458,0.14,299.7,195.0,53.27,7.16,22.651,0.342,4674,694.5,95,11.291
14706,-19.8511561111111,-43.9853239166667,840.209,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7771.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7771.TIF,0.1031323686596352,0.1905033568924641,0.1735351496063316,0.1247324359741367,0.2029826908093233,0002SET_0000_DJI_7771.T,-0.3695618916911662,4.353100363378318,0.1002859619606023,-0.1636205742478464,0.0782102148745016,1.1696920841097271,0.7187733220451018,0.3408314903133445,1.6791160317877196,0.2975489037260447,1.84717329164791,1.0977796563095443,2022-05-12,10:00:37,-19.85076,-43.98491,B2,,,,,,0.2,20,7.85,3.74,285.8,0.347,25.01,8.08,3.66,150.5,0.493,0.14,299.4,195.0,59.61,7.06,22.636,0.381,4674,694.5,96,61.758
14717,-19.8511561111111,-43.9853239166667,840.209,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7771.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7771.TIF,0.1031323686596352,0.1905033568924641,0.1735351496063316,0.1247324359741367,0.2029826908093233,0002SET_0000_DJI_7771.T,-0.3695618916911662,4.353100363378318,0.1002859619606023,-0.1636205742478464,0.0782102148745016,1.1696920841097271,0.7187733220451018,0.3408314903133445,1.6791160317877196,0.2975489037260447,1.84717329164791,1.0977796563095443,2022-05-12,09:55:47,-19.85097,-43.98486,B5,,,,floração,,0.4,40,8.71,5.64,271.1,0.216,28.12,9.08,7.23,148.9,0.306,0.13,278.4,181.0,11.7,7.65,23.639,0.299,4674,694.4,107,52.749
14718,-19.8511561111111,-43.9853239166667,840.209,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7771.TIF,90.0, _Campo220512-Pampulha_0002SET_0000_DJI_7771.TIF,0.1031323686596352,0.1905033568924641,0.1735351496063316,0.1247324359741367,0.2029826908093233,0002SET_0000_DJI_7771.T,-0.3695618916911662,4.353100363378318,0.1002859619606023,-0.1636205742478464,0.0782102148745016,1.1696920841097271,0.7187733220451018,0.3408314903133445,1.6791160317877196,0.2975489037260447,1.84717329164791,1.0977796563095443,2022-05-12,09:57:23,-19.85121,-43.98505,B6,,,,floração,,0.4,40,7.91,5.49,271.1,0.325,27.67,8.94,7.06,144.5,0.461,0.13,277.7,181.0,10.66,7.63,23.743,0.389,4674,694.6,108,29.268
14735,-19.8512138611111,-43.9851931111111,839.758,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0002SET_0000_DJI_7781.TIF,72.3, _Campo220512-Pampulha_0002SET_0000_DJI_7781.TIF,0.0767599121206927,0.1584147305281013,0.1420925327590338,0.103852642393343,0.1673280392479378,0002SET_0000_DJI_7781.T,-0.4124150602696111,4.819469950770565,0.1073053889002407,-0.1554813601933806,0.0815573002312703,1.177599103900128,0.7308803663135519,0.5686819912070148,3.398605480366456,0.3472092802511475,2.063769044954343,1.1148702007919538,2022-05-12,09:59:12,-19.85122,-43.98524,B3,,,,,,0.2,20,9.18,4.16,286.3,0.323,25.05,8.09,4.39,148.3,0.458,0.14,299.7,195.0,53.27,7.16,22.651,0.342,4674,694.5,95,4.951
